chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
1212,213,2,1,8,1,1,1,1,1,0,25,22,59,154,120,33,274,10,0,50,16,2
1213,213,2,1,8,1,1,1,1,1,0,25,22,56,205,120,37,274,10,0,40,20,2
1214,213,2,1,8,1,1,1,1,1,0,25,22,66,171,60,33,222,10,0,40,20,2
1215,213,2,1,8,1,1,1,1,1,0,25,22,56,154,30,37,222,30,0,50,20,2
1216,214,2,1,8,2,0,2,0,2,0,25,22,51,443,120,18,443,30,1,50,25,2
1217,214,2,1,8,2,0,2,0,2,0,25,22,51,332,120,22,480,20,1,40,20,3
1218,214,2,1,8,2,0,2,0,2,0,25,22,41,332,120,20,443,30,0,65,20,2
1219,214,2,1,8,2,0,2,0,2,0,25,22,44,332,60,22,480,10,0,65,32,1
1220,214,2,1,8,2,0,2,0,2,0,25,22,44,369,120,22,443,30,0,40,32,2
1221,214,2,1,8,2,0,2,0,2,0,25,22,41,369,60,22,443,20,1,65,25,2
1222,214,2,1,8,2,0,2,0,2,0,25,22,41,443,60,20,480,10,1,50,20,3
1223,214,2,1,8,2,0,2,0,2,0,25,22,44,443,30,22,590,20,1,50,32,3
1224,214,2,1,8,2,0,2,0,2,0,25,22,41,369,120,18,480,20,0,50,32,3
1225,215,2,1,8,2,1,2,1,2,0,22,25,61,350,30,32,420,10,0,50,20,2
1226,215,2,1,8,2,1,2,1,2,0,22,25,61,315,30,28,560,20,0,65,25,1
1227,215,2,1,8,2,1,2,1,2,0,22,25,61,350,120,30,560,10,1,65,32,2
1228,215,2,1,8,2,1,2,1,2,0,22,25,51,315,60,28,560,30,1,40,32,1
1229,215,2,1,8,2,1,2,1,2,0,22,25,54,350,30,28,455,30,1,65,20,2
1230,215,2,1,8,2,1,2,1,2,0,22,25,54,315,30,30,420,10,1,40,25,2
1231,215,2,1,8,2,1,2,1,2,0,22,25,54,420,60,28,420,20,0,40,20,2
1232,215,2,1,8,2,1,2,1,2,0,22,25,54,350,60,30,560,30,0,50,25,1
1233,215,2,1,8,2,1,2,1,2,0,22,25,61,420,30,30,455,30,0,40,32,2
1234,217,2,1,10,1,1,3,1,3,0,22,25,41,35,30,12,42,10,0,40,64,1
1235,217,2,1,10,1,1,3,1,3,0,22,25,41,31,30,8,56,20,0,52,80,2
1236,217,2,1,10,1,1,3,1,3,0,22,25,41,35,120,10,56,10,1,52,104,2
1237,217,2,1,10,1,1,3,1,3,0,22,25,31,31,60,8,56,30,1,32,104,1
1238,217,2,1,10,1,1,3,1,3,0,22,25,34,35,30,8,45,30,1,52,64,2
1239,217,2,1,10,1,1,3,1,3,0,22,25,34,31,30,10,42,10,1,32,80,2
1240,217,2,1,10,1,1,3,1,3,0,22,25,34,42,60,8,42,20,0,32,64,2
1241,217,2,1,10,1,1,3,1,3,0,22,25,34,35,60,10,56,30,0,40,80,1
1242,217,2,1,10,1,1,3,1,3,0,22,25,41,42,30,10,45,30,0,32,104,2
1243,218,2,1,10,3,1,5,1,3,0,22,25,52,209,120,19,209,30,1,40,84,1
1244,218,2,1,10,3,1,5,1,3,0,22,25,52,157,120,23,226,20,1,32,67,1
1245,218,2,1,10,3,1,5,1,3,0,22,25,42,157,120,21,209,30,0,52,67,1
1246,218,2,1,10,3,1,5,1,3,0,22,25,45,157,60,23,226,10,0,52,109,1
1247,218,2,1,10,3,1,5,1,3,0,22,25,45,174,120,23,209,30,0,32,109,1
1248,218,2,1,10,3,1,5,1,3,0,22,25,42,209,60,21,226,10,1,40,67,1
1249,218,2,1,10,3,1,5,1,3,0,22,25,42,174,60,23,209,20,1,52,84,1
1250,218,2,1,10,3,1,5,1,3,0,22,25,45,209,30,23,278,20,1,40,109,1
1251,218,2,1,10,3,1,5,1,3,0,22,25,42,174,120,19,226,20,0,40,109,1
1252,221,3,0,1,1,0,4,0,2,0,2,22,103,30,120,31,34,30,1,70,20,2
1253,221,3,0,1,1,0,4,0,2,0,2,22,82,22,120,34,26,30,0,91,16,2
1254,221,3,0,1,1,0,4,0,2,0,2,22,103,22,120,38,28,20,1,56,16,2
1255,221,3,0,1,1,0,4,0,2,0,2,22,89,22,60,38,28,10,0,91,26,2
1256,221,3,0,1,1,0,4,0,2,0,2,22,89,25,120,38,29,30,0,56,26,2
1257,221,3,0,1,1,0,4,0,2,0,2,22,82,25,60,38,29,20,1,91,20,2
1258,221,3,0,1,1,0,4,0,2,0,2,22,82,30,60,34,38,10,1,70,16,2
1259,221,3,0,1,1,0,4,0,2,0,2,22,82,25,120,31,32,20,0,70,26,2
1260,221,3,0,1,1,0,4,0,2,0,2,22,89,30,30,38,43,20,1,70,26,1
1261,224,3,0,1,1,0,3,1,2,0,10,25,75,35,120,51,40,20,0,104,35,2
1262,224,3,0,1,1,0,3,1,2,0,10,25,88,35,60,53,43,30,0,104,28,2
1263,224,3,0,1,1,0,3,1,2,0,10,25,68,35,30,49,38,10,0,104,45,2
1264,224,3,0,1,1,0,3,1,2,0,10,25,68,29,30,51,38,20,0,64,28,2
1265,224,3,0,1,1,0,3,1,2,0,10,25,88,26,60,51,29,20,0,80,45,2
1266,224,3,0,1,1,0,3,1,2,0,10,25,68,35,120,53,43,10,0,64,35,2
1267,224,3,0,1,1,0,3,1,2,0,10,25,75,26,120,49,34,10,0,80,28,2
1268,224,3,0,1,1,0,3,1,2,0,10,25,88,29,60,49,32,10,0,64,35,2
1269,224,3,0,1,1,0,3,1,2,0,10,25,68,26,30,53,31,30,0,80,35,2
1270,231,3,0,1,1,1,2,0,1,0,25,2,143,40,30,52,45,10,0,110,52,2
1271,231,3,0,1,1,1,2,0,1,0,25,2,143,40,120,46,53,10,1,143,84,1
1272,231,3,0,1,1,1,2,0,1,0,25,2,143,36,30,41,50,20,0,143,65,1
1273,231,3,0,1,1,1,2,0,1,0,25,2,111,36,60,41,50,30,1,88,84,1
1274,231,3,0,1,1,1,2,0,1,0,25,2,122,40,30,41,46,30,1,143,52,2
1275,231,3,0,1,1,1,2,0,1,0,25,2,122,36,30,46,42,10,1,88,65,2
1276,231,3,0,1,1,1,2,0,1,0,25,2,122,48,60,41,50,20,0,88,52,2
1277,231,3,0,1,1,1,2,0,1,0,25,2,143,48,30,46,53,30,0,88,84,2
1278,231,3,0,1,1,1,2,0,1,0,25,2,122,40,60,46,53,30,0,110,65,1
1279,235,3,0,1,1,1,2,1,2,0,20,10,254,67,120,180,78,20,0,221,100,2
1280,235,3,0,1,1,1,2,1,2,0,20,10,234,67,30,174,74,10,0,221,130,2
1281,235,3,0,1,1,1,2,1,2,0,20,10,294,67,60,188,88,30,0,221,80,2
1282,235,3,0,1,1,1,2,1,2,0,20,10,234,56,30,180,78,20,0,136,80,2
1283,235,3,0,1,1,1,2,1,2,0,20,10,294,50,60,180,62,20,0,170,130,2
1284,235,3,0,1,1,1,2,1,2,0,20,10,254,50,120,174,72,10,0,170,80,2
1285,235,3,0,1,1,1,2,1,2,0,20,10,234,67,120,188,88,10,0,136,100,2
1286,235,3,0,1,1,1,2,1,2,0,20,10,234,50,30,188,64,30,0,170,100,2
1287,235,3,0,1,1,1,2,1,2,0,20,10,294,56,60,174,70,10,0,136,100,2
1288,237,3,0,1,1,1,3,1,1,0,22,1,247,65,120,95,70,30,1,160,100,2
1289,237,3,0,1,1,1,3,1,1,0,22,1,190,49,120,101,57,30,0,208,80,2
1290,237,3,0,1,1,1,3,1,1,0,22,1,247,49,120,109,62,20,1,128,80,2
1291,237,3,0,1,1,1,3,1,1,0,22,1,209,49,60,109,62,10,0,208,130,1
1292,237,3,0,1,1,1,3,1,1,0,22,1,209,54,120,109,62,30,0,128,130,2
1293,237,3,0,1,1,1,3,1,1,0,22,1,190,54,60,109,62,20,1,208,100,2
1294,237,3,0,1,1,1,3,1,1,0,22,1,190,65,60,101,74,10,1,160,80,1
1295,237,3,0,1,1,1,3,1,1,0,22,1,190,54,120,95,64,20,0,160,130,2
1296,237,3,0,1,1,1,3,1,1,0,22,1,209,65,30,109,86,20,1,160,130,1
1297,238,3,0,1,1,1,3,1,2,0,22,1,213,68,120,70,72,30,1,190,95,1
1298,238,3,0,1,1,1,3,1,2,0,22,1,170,51,120,76,58,30,0,247,76,1
1299,238,3,0,1,1,1,3,1,2,0,22,1,213,51,120,84,62,20,1,152,76,1
1300,238,3,0,1,1,1,3,1,2,0,22,1,184,51,60,84,62,10,0,247,123,1
1301,238,3,0,1,1,1,3,1,2,0,22,1,184,57,120,84,64,30,0,152,123,2
1302,238,3,0,1,1,1,3,1,2,0,22,1,170,57,60,84,64,20,1,247,95,3
1303,238,3,0,1,1,1,3,1,2,0,22,1,170,68,60,76,78,10,1,190,76,2
1304,238,3,0,1,1,1,3,1,2,0,22,1,170,57,120,70,66,20,0,190,123,2
1305,238,3,0,1,1,1,3,1,2,0,22,1,184,68,30,84,88,20,1,190,123,1
1306,240,3,0,1,1,1,4,0,2,0,22,25,81,18,30,52,20,10,0,50,20,1
1307,240,3,0,1,1,1,4,0,2,0,22,25,81,16,30,48,24,20,0,65,25,1
1308,240,3,0,1,1,1,4,0,2,0,22,25,81,18,120,50,26,10,1,65,32,1
1309,240,3,0,1,1,1,4,0,2,0,22,25,71,16,60,48,24,30,1,40,32,1
1310,240,3,0,1,1,1,4,0,2,0,22,25,74,18,30,48,22,30,1,65,20,2
1311,240,3,0,1,1,1,4,0,2,0,22,25,74,16,30,50,18,10,1,40,25,2
1312,240,3,0,1,1,1,4,0,2,0,22,25,74,22,60,48,24,20,0,40,20,2
1313,240,3,0,1,1,1,4,0,2,0,22,25,74,18,60,50,26,30,0,50,25,1
1314,240,3,0,1,1,1,4,0,2,0,22,25,81,22,30,50,26,30,0,40,32,2
1315,241,3,0,1,1,1,4,0,2,0,25,1,266,74,120,93,78,30,1,190,130,1
1316,241,3,0,1,1,1,4,0,2,0,25,1,212,56,120,101,64,30,0,247,104,1
1317,241,3,0,1,1,1,4,0,2,0,25,1,266,56,120,111,66,20,1,152,104,1
1318,241,3,0,1,1,1,4,0,2,0,25,1,230,56,60,111,66,10,0,247,169,1
1319,241,3,0,1,1,1,4,0,2,0,25,1,230,62,120,111,70,30,0,152,169,1
1320,241,3,0,1,1,1,4,0,2,0,25,1,212,62,60,111,70,20,1,247,130,1
1321,241,3,0,1,1,1,4,0,2,0,25,1,212,74,60,101,82,10,1,190,104,1
1322,241,3,0,1,1,1,4,0,2,0,25,1,212,62,120,93,72,20,0,190,169,1
1323,241,3,0,1,1,1,4,0,2,0,25,1,230,74,30,111,99,20,1,190,169,1
1324,242,3,0,1,1,1,4,0,2,0,25,22,78,25,30,45,28,10,0,60,32,1
1325,242,3,0,1,1,1,4,0,2,0,25,22,78,22,30,41,31,20,0,78,40,1
1326,242,3,0,1,1,1,4,0,2,0,25,22,78,25,120,43,34,10,1,78,52,1
1327,242,3,0,1,1,1,4,0,2,0,25,22,61,22,60,41,31,30,1,48,52,1
1328,242,3,0,1,1,1,4,0,2,0,25,22,67,25,30,41,29,30,1,78,32,1
1329,242,3,0,1,1,1,4,0,2,0,25,22,67,22,30,43,25,10,1,48,40,1
1330,242,3,0,1,1,1,4,0,2,0,25,22,67,30,60,41,32,20,0,48,32,1
1331,242,3,0,1,1,1,4,0,2,0,25,22,67,25,60,43,34,30,0,60,40,1
1332,242,3,0,1,1,1,4,0,2,0,25,22,78,30,30,43,35,30,0,48,52,1
1333,245,3,0,1,1,1,5,0,1,0,25,2,161,40,30,70,45,10,0,75,56,3
1334,245,3,0,1,1,1,5,0,1,0,25,2,161,40,120,64,53,10,1,97,91,2
1335,245,3,0,1,1,1,5,0,1,0,25,2,161,36,30,59,50,20,0,97,70,2
1336,245,3,0,1,1,1,5,0,1,0,25,2,129,36,60,59,50,30,1,60,91,2
1337,245,3,0,1,1,1,5,0,1,0,25,2,140,40,30,59,46,30,1,97,56,2
1338,245,3,0,1,1,1,5,0,1,0,25,2,140,36,30,64,42,10,1,60,70,2
1339,245,3,0,1,1,1,5,0,1,0,25,2,140,48,60,59,50,20,0,60,56,2
1340,245,3,0,1,1,1,5,0,1,0,25,2,161,48,30,64,53,30,0,60,91,2
1341,245,3,0,1,1,1,5,0,1,0,25,2,140,40,60,64,53,30,0,75,70,2
1342,246,3,0,1,1,1,5,0,2,0,2,1,144,48,120,70,50,30,1,110,70,2
1343,246,3,0,1,1,1,5,0,2,0,2,1,120,36,120,73,42,30,0,143,56,2
1344,246,3,0,1,1,1,5,0,2,0,2,1,144,36,120,77,43,20,1,88,56,2
1345,246,3,0,1,1,1,5,0,2,0,2,1,128,36,60,77,43,10,0,143,91,2
1346,246,3,0,1,1,1,5,0,2,0,2,1,128,40,120,77,45,30,0,88,91,2
1347,246,3,0,1,1,1,5,0,2,0,2,1,120,40,60,77,45,20,1,143,70,2
1348,246,3,0,1,1,1,5,0,2,0,2,1,120,48,60,73,53,10,1,110,56,2
1349,246,3,0,1,1,1,5,0,2,0,2,1,120,40,120,70,48,20,0,110,91,2
1350,246,3,0,1,1,1,5,0,2,0,2,1,128,48,30,77,62,20,1,110,91,2
1351,247,3,0,1,1,1,5,0,4,0,25,10,98,38,120,87,42,20,0,130,40,2
1352,247,3,0,1,1,1,5,0,4,0,25,10,90,38,30,85,42,10,0,130,52,2
1353,247,3,0,1,1,1,5,0,4,0,25,10,115,38,60,89,46,30,0,130,32,1
1354,247,3,0,1,1,1,5,0,4,0,25,10,90,32,30,87,40,20,0,80,32,1
1355,247,3,0,1,1,1,5,0,4,0,25,10,115,29,60,87,32,20,0,100,52,2
1356,247,3,0,1,1,1,5,0,4,0,25,10,98,29,120,85,38,10,0,100,32,1
1357,247,3,0,1,1,1,5,0,4,0,25,10,90,38,120,89,46,10,0,80,40,1
1358,247,3,0,1,1,1,5,0,4,0,25,10,90,29,30,89,32,30,0,100,40,1
1359,247,3,0,1,1,1,5,0,4,0,25,10,115,32,60,85,36,10,0,80,40,2
1360,251,3,0,1,1,1,2,0,3,0,25,2,125,48,120,49,53,20,0,143,35,2
1361,251,3,0,1,1,1,2,0,3,0,25,2,114,48,30,44,50,10,0,143,45,2
1362,251,3,0,1,1,1,2,0,3,0,25,2,146,48,60,55,62,30,0,143,28,2
1363,251,3,0,1,1,1,2,0,3,0,25,2,114,40,30,49,53,20,0,88,28,2
1364,251,3,0,1,1,1,2,0,3,0,25,2,146,36,60,49,42,20,0,110,45,2
1365,251,3,0,1,1,1,2,0,3,0,25,2,125,36,120,44,50,10,0,110,28,2
1366,251,3,0,1,1,1,2,0,3,0,25,2,114,48,120,55,62,10,0,88,35,3
1367,251,3,0,1,1,1,2,0,3,0,25,2,114,36,30,55,43,30,0,110,35,2
1368,251,3,0,1,1,1,2,0,3,0,25,2,146,40,60,44,46,10,0,88,35,2
1369,252,3,0,1,1,1,2,1,2,0,2,25,115,48,120,39,53,20,0,143,65,2
1370,252,3,0,1,1,1,2,1,2,0,2,25,136,48,60,45,62,30,0,143,52,2
1371,252,3,0,1,1,1,2,1,2,0,2,25,104,48,30,34,50,10,0,143,84,2
1372,252,3,0,1,1,1,2,1,2,0,2,25,104,40,30,39,53,20,0,88,52,2
1373,252,3,0,1,1,1,2,1,2,0,2,25,136,36,60,39,42,20,0,110,84,2
1374,252,3,0,1,1,1,2,1,2,0,2,25,115,36,120,34,50,10,0,110,52,2
1375,252,3,0,1,1,1,2,1,2,0,2,25,104,48,120,45,62,10,0,88,65,2
1376,252,3,0,1,1,1,2,1,2,0,2,25,136,40,60,34,46,10,0,88,65,2
1377,252,3,0,1,1,1,2,1,2,0,2,25,104,36,30,45,43,30,0,110,65,2
1378,255,3,0,1,1,1,3,0,3,0,1,2,150,38,30,78,43,10,0,80,40,2
1379,255,3,0,1,1,1,3,0,3,0,1,2,150,38,120,74,50,10,1,104,65,2
1380,255,3,0,1,1,1,3,0,3,0,1,2,150,34,30,71,48,20,0,104,50,2
1381,255,3,0,1,1,1,3,0,3,0,1,2,118,34,60,71,48,30,1,64,65,2
1382,255,3,0,1,1,1,3,0,3,0,1,2,129,38,30,71,45,30,1,104,40,2
1383,255,3,0,1,1,1,3,0,3,0,1,2,129,34,30,74,40,10,1,64,50,2
1384,255,3,0,1,1,1,3,0,3,0,1,2,129,46,60,71,48,20,0,64,40,2
1385,255,3,0,1,1,1,3,0,3,0,1,2,150,46,30,74,50,30,0,64,65,2
1386,255,3,0,1,1,1,3,0,3,0,1,2,129,38,60,74,50,30,0,80,50,2
1387,256,3,0,1,1,1,3,0,4,0,22,2,131,26,30,62,31,10,0,70,53,2
1388,256,3,0,1,1,1,3,0,4,0,22,2,131,26,120,58,38,10,1,91,86,2
1389,256,3,0,1,1,1,3,0,4,0,22,2,131,23,30,55,35,20,0,91,66,2
1390,256,3,0,1,1,1,3,0,4,0,22,2,104,23,60,55,35,30,1,56,86,2
1391,256,3,0,1,1,1,3,0,4,0,22,2,113,26,30,55,32,30,1,91,53,2
1392,256,3,0,1,1,1,3,0,4,0,22,2,113,23,30,58,26,10,1,56,66,2
1393,256,3,0,1,1,1,3,0,4,0,22,2,113,31,60,55,36,20,0,56,53,2
1394,256,3,0,1,1,1,3,0,4,0,22,2,131,31,30,58,38,30,0,56,86,2
1395,256,3,0,1,1,1,3,0,4,0,22,2,113,26,60,58,38,30,0,70,66,2
1396,257,3,0,1,1,1,4,1,2,0,1,10,131,50,120,88,54,20,0,143,70,2
1397,257,3,0,1,1,1,4,1,2,0,1,10,121,50,30,85,52,10,0,143,91,1
1398,257,3,0,1,1,1,4,1,2,0,1,10,150,50,60,92,62,30,0,143,56,1
1399,257,3,0,1,1,1,4,1,2,0,1,10,121,42,30,88,54,20,0,88,56,1
1400,257,3,0,1,1,1,4,1,2,0,1,10,150,38,60,88,43,20,0,110,91,1
1401,257,3,0,1,1,1,4,1,2,0,1,10,131,38,120,85,50,10,0,110,56,2
1402,257,3,0,1,1,1,4,1,2,0,1,10,121,50,120,92,62,10,0,88,70,2
1403,257,3,0,1,1,1,4,1,2,0,1,10,121,38,30,92,45,30,0,110,70,1
1404,257,3,0,1,1,1,4,1,2,0,1,10,150,42,60,85,48,10,0,88,70,1
1405,259,3,0,1,1,3,2,0,4,0,14,2,197,54,120,142,57,20,0,234,65,2
1406,259,3,0,1,1,3,2,0,4,0,14,2,177,54,30,139,56,10,0,234,84,2
1407,259,3,0,1,1,3,2,0,4,0,14,2,236,54,60,146,66,30,0,234,52,2
1408,259,3,0,1,1,3,2,0,4,0,14,2,177,45,30,142,57,20,0,144,52,3
1409,259,3,0,1,1,3,2,0,4,0,14,2,236,40,60,142,46,20,0,180,84,2
1410,259,3,0,1,1,3,2,0,4,0,14,2,197,40,120,139,53,10,0,180,52,3
1411,259,3,0,1,1,3,2,0,4,0,14,2,177,54,120,146,66,10,0,144,65,3
1412,259,3,0,1,1,3,2,0,4,0,14,2,177,40,30,146,48,30,0,180,65,2
1413,259,3,0,1,1,3,2,0,4,0,14,2,236,45,60,139,52,10,0,144,65,2
1414,265,3,0,2,1,1,4,1,4,0,25,22,64,18,120,40,21,20,0,91,60,1
1415,265,3,0,2,1,1,4,1,4,0,25,22,76,18,60,42,24,30,0,91,48,1
1416,265,3,0,2,1,1,4,1,4,0,25,22,58,18,30,38,20,10,0,91,78,1
1417,265,3,0,2,1,1,4,1,4,0,25,22,58,15,30,40,20,20,0,56,48,1
1418,265,3,0,2,1,1,4,1,4,0,25,22,76,13,60,40,15,20,0,70,78,1
1419,265,3,0,2,1,1,4,1,4,0,25,22,58,18,120,42,24,10,0,56,60,1
1420,265,3,0,2,1,1,4,1,4,0,25,22,64,13,120,38,18,10,0,70,48,1
1421,265,3,0,2,1,1,4,1,4,0,25,22,76,15,60,38,18,10,0,56,60,1
1422,265,3,0,2,1,1,4,1,4,0,25,22,58,13,30,42,16,30,0,70,60,1
1423,266,3,0,2,1,1,5,1,2,0,25,22,81,10,30,52,12,10,0,60,8,2
1424,266,3,0,2,1,1,5,1,2,0,25,22,81,9,30,48,14,20,0,78,10,2
1425,266,3,0,2,1,1,5,1,2,0,25,22,81,10,120,50,16,10,1,78,13,2
1426,266,3,0,2,1,1,5,1,2,0,25,22,71,9,60,48,14,30,1,48,13,1
1427,266,3,0,2,1,1,5,1,2,0,25,22,74,10,30,48,12,30,1,78,8,2
1428,266,3,0,2,1,1,5,1,2,0,25,22,74,12,60,48,14,20,0,48,8,2
1429,266,3,0,2,1,1,5,1,2,0,25,22,74,9,30,50,11,10,1,48,10,2
1430,266,3,0,2,1,1,5,1,2,0,25,22,74,10,60,50,16,30,0,60,10,3
1431,266,3,0,2,1,1,5,1,2,0,25,22,81,12,30,50,15,30,0,48,13,2
1432,269,3,0,3,1,1,1,0,1,0,22,2,122,76,120,45,83,30,1,70,50,2
1433,269,3,0,3,1,1,1,0,1,0,22,2,94,57,120,48,65,30,0,91,40,2
1434,269,3,0,3,1,1,1,0,1,0,22,2,122,57,120,52,70,20,1,56,40,2
1435,269,3,0,3,1,1,1,0,1,0,22,2,103,57,60,52,70,10,0,91,65,1
1436,269,3,0,3,1,1,1,0,1,0,22,2,103,63,120,52,71,30,0,56,65,2
1437,269,3,0,3,1,1,1,0,1,0,22,2,94,63,60,52,71,20,1,91,50,2
1438,269,3,0,3,1,1,1,0,1,0,22,2,94,76,60,48,86,10,1,70,40,2
1439,269,3,0,3,1,1,1,0,1,0,22,2,94,63,120,45,76,20,0,70,65,2
1440,269,3,0,3,1,1,1,0,1,0,22,2,103,76,30,52,98,20,1,70,65,2
1441,273,3,0,3,1,1,3,0,2,0,25,2,166,96,120,90,108,20,0,156,85,2
1442,273,3,0,3,1,1,3,0,2,0,25,2,152,96,30,85,103,10,0,156,110,2
1443,273,3,0,3,1,1,3,0,2,0,25,2,194,96,60,96,123,30,0,156,68,2
1444,273,3,0,3,1,1,3,0,2,0,25,2,152,80,30,90,108,20,0,96,68,2
1445,273,3,0,3,1,1,3,0,2,0,25,2,194,72,60,90,86,20,0,120,110,2
1446,273,3,0,3,1,1,3,0,2,0,25,2,166,72,120,85,99,10,0,120,68,2
1447,273,3,0,3,1,1,3,0,2,0,25,2,152,96,120,96,123,10,0,96,85,2
1448,273,3,0,3,1,1,3,0,2,0,25,2,152,72,30,96,90,30,0,120,85,2
1449,273,3,0,3,1,1,3,0,2,0,25,2,194,80,60,85,95,10,0,96,85,2
1450,274,3,0,3,1,1,3,0,3,0,15,1,116,58,120,46,65,30,1,60,40,2
1451,274,3,0,3,1,1,3,0,3,0,15,1,95,43,120,49,50,30,0,78,32,1
1452,274,3,0,3,1,1,3,0,3,0,15,1,116,43,120,53,53,20,1,48,32,3
1453,274,3,0,3,1,1,3,0,3,0,15,1,102,43,60,53,53,10,0,78,52,2
1454,274,3,0,3,1,1,3,0,3,0,15,1,102,48,120,53,53,30,0,48,52,2
1455,274,3,0,3,1,1,3,0,3,0,15,1,95,48,60,53,53,20,1,78,40,3
1456,274,3,0,3,1,1,3,0,3,0,15,1,95,58,60,49,70,10,1,60,32,3
1457,274,3,0,3,1,1,3,0,3,0,15,1,95,48,120,46,58,20,0,60,52,2
1458,274,3,0,3,1,1,3,0,3,0,15,1,102,58,30,53,83,20,1,60,52,1
1459,276,3,0,3,1,1,5,0,1,0,22,25,60,46,120,36,57,20,0,52,20,1
1460,276,3,0,3,1,1,5,0,1,0,22,25,68,46,60,38,65,30,0,52,16,1
1461,276,3,0,3,1,1,5,0,1,0,22,25,56,46,30,34,52,10,0,52,26,1
1462,276,3,0,3,1,1,5,0,1,0,22,25,56,38,30,36,57,20,0,32,16,1
1463,276,3,0,3,1,1,5,0,1,0,22,25,68,34,60,36,40,20,0,40,26,1
1464,276,3,0,3,1,1,5,0,1,0,22,25,56,46,120,38,65,10,0,32,20,1
1465,276,3,0,3,1,1,5,0,1,0,22,25,60,34,120,34,52,10,0,40,16,1
1466,276,3,0,3,1,1,5,0,1,0,22,25,68,38,60,34,48,10,0,32,20,1
1467,276,3,0,3,1,1,5,0,1,0,22,25,56,34,30,38,42,30,0,40,20,1
1468,278,3,0,3,1,3,4,0,4,0,25,1,197,148,120,68,165,20,0,247,100,2
1469,278,3,0,3,1,3,4,0,4,0,25,1,179,148,30,60,156,10,0,247,130,2
1470,278,3,0,3,1,3,4,0,4,0,25,1,233,148,60,78,198,30,0,247,80,2
1471,278,3,0,3,1,3,4,0,4,0,25,1,179,123,30,68,172,20,0,152,80,2
1472,278,3,0,3,1,3,4,0,4,0,25,1,233,111,60,68,128,20,0,190,130,2
1473,278,3,0,3,1,3,4,0,4,0,25,1,197,111,120,60,156,10,0,190,80,2
1474,278,3,0,3,1,3,4,0,4,0,25,1,179,148,120,78,198,10,0,152,100,2
1475,278,3,0,3,1,3,4,0,4,0,25,1,179,111,30,78,132,30,0,190,100,2
1476,278,3,0,3,1,3,4,0,4,0,25,1,233,123,60,60,144,10,0,152,100,2
1477,280,3,0,3,1,3,2,0,1,0,25,22,66,45,30,37,52,10,0,70,28,1
1478,280,3,0,3,1,3,2,0,1,0,25,22,66,40,30,33,58,20,0,91,35,1
1479,280,3,0,3,1,3,2,0,1,0,25,22,66,45,120,35,63,10,1,91,45,1
1480,280,3,0,3,1,3,2,0,1,0,25,22,56,40,60,33,58,30,1,56,45,1
1481,280,3,0,3,1,3,2,0,1,0,25,22,59,45,30,33,57,30,1,91,28,1
1482,280,3,0,3,1,3,2,0,1,0,25,22,59,40,30,35,48,10,1,56,35,3
1483,280,3,0,3,1,3,2,0,1,0,25,22,59,54,60,33,63,20,0,56,28,3
1484,280,3,0,3,1,3,2,0,1,0,25,22,59,45,60,35,63,30,0,70,35,3
1485,280,3,0,3,1,3,2,0,1,0,25,22,66,54,30,35,65,30,0,56,45,3
1486,281,3,0,3,1,3,2,0,2,0,22,25,53,44,120,20,50,30,1,50,30,2
1487,281,3,0,3,1,3,2,0,2,0,22,25,43,33,120,22,38,30,0,65,24,2
1488,281,3,0,3,1,3,2,0,2,0,22,25,53,33,120,24,40,20,1,40,24,2
1489,281,3,0,3,1,3,2,0,2,0,22,25,46,33,60,24,40,10,0,65,39,2
1490,281,3,0,3,1,3,2,0,2,0,22,25,46,37,120,24,42,30,0,40,39,2
1491,281,3,0,3,1,3,2,0,2,0,22,25,43,37,60,24,42,20,1,65,30,2
1492,281,3,0,3,1,3,2,0,2,0,22,25,43,44,60,22,53,10,1,50,24,2
1493,281,3,0,3,1,3,2,0,2,0,22,25,43,37,120,20,43,20,0,50,39,2
1494,281,3,0,3,1,3,2,0,2,0,22,25,46,44,30,24,63,20,1,50,39,1
1495,282,3,0,3,1,3,3,0,1,0,23,25,114,68,30,74,76,10,0,70,40,2
1496,282,3,0,3,1,3,3,0,1,0,23,25,114,61,30,70,76,20,0,91,50,2
1497,282,3,0,3,1,3,3,0,1,0,23,25,114,68,120,72,83,10,1,91,65,2
1498,282,3,0,3,1,3,3,0,1,0,23,25,87,61,60,70,76,30,1,56,65,3
1499,282,3,0,3,1,3,3,0,1,0,23,25,96,68,30,70,76,30,1,91,40,3
1500,282,3,0,3,1,3,3,0,1,0,23,25,96,82,60,70,86,20,0,56,40,3
1501,282,3,0,3,1,3,3,0,1,0,23,25,96,61,30,72,68,10,1,56,50,1
1502,282,3,0,3,1,3,3,0,1,0,23,25,96,68,60,72,83,30,0,70,50,3
1503,282,3,0,3,1,3,3,0,1,0,23,25,114,82,30,72,90,30,0,56,65,2
1504,283,3,0,3,1,3,2,0,1,0,1,22,216,130,120,108,149,20,0,221,100,1
1505,283,3,0,3,1,3,2,0,1,0,1,22,202,130,30,102,139,10,0,221,130,1
1506,283,3,0,3,1,3,2,0,1,0,1,22,245,130,60,116,172,30,0,221,80,2
