chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,CO,HE,seats,TT,alt,match
1416,265,3,0,2,1,1,4,1,4,0,25,22,0.2,0.1,2,0.38,1,0
1416,265,3,0,2,1,1,4,1,4,0,25,22,0.78,0,0,0.91,2,0
1417,265,3,0,2,1,1,4,1,4,0,25,22,0.15,0.3,0,0.58,0,1
1417,265,3,0,2,1,1,4,1,4,0,25,22,0.2,0.2,2,0.4,1,0
1417,265,3,0,2,1,1,4,1,4,0,25,22,0.48,0,0,0.56,2,0
1418,265,3,0,2,1,1,4,1,4,0,25,22,0.13,0.6,0,0.76,0,1
1418,265,3,0,2,1,1,4,1,4,0,25,22,0.15,0.2,2,0.4,1,0
1418,265,3,0,2,1,1,4,1,4,0,25,22,0.78,0,0,0.7,2,0
1419,265,3,0,2,1,1,4,1,4,0,25,22,0.18,1.2,0,0.58,0,1
1419,265,3,0,2,1,1,4,1,4,0,25,22,0.24,0.1,2,0.42,1,0
1419,265,3,0,2,1,1,4,1,4,0,25,22,0.6,0,0,0.56,2,0
1420,265,3,0,2,1,1,4,1,4,0,25,22,0.13,1.2,0,0.64,0,1
1420,265,3,0,2,1,1,4,1,4,0,25,22,0.18,0.1,2,0.38,1,0
1420,265,3,0,2,1,1,4,1,4,0,25,22,0.48,0,0,0.7,2,0
1421,265,3,0,2,1,1,4,1,4,0,25,22,0.15,0.6,0,0.76,0,1
1421,265,3,0,2,1,1,4,1,4,0,25,22,0.18,0.1,2,0.38,1,0
1421,265,3,0,2,1,1,4,1,4,0,25,22,0.6,0,0,0.56,2,0
1422,265,3,0,2,1,1,4,1,4,0,25,22,0.13,0.3,0,0.58,0,1
1422,265,3,0,2,1,1,4,1,4,0,25,22,0.16,0.3,2,0.42,1,0
1422,265,3,0,2,1,1,4,1,4,0,25,22,0.6,0,0,0.7,2,0
1423,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0.3,0,0.81,0,0
1423,266,3,0,2,1,1,5,1,2,0,25,22,0.12,0.1,2,0.52,1,1
1423,266,3,0,2,1,1,5,1,2,0,25,22,0.08,0,0,0.6,2,0
1424,266,3,0,2,1,1,5,1,2,0,25,22,0.09,0.3,0,0.81,0,0
1424,266,3,0,2,1,1,5,1,2,0,25,22,0.14,0.2,2,0.48,1,1
1424,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0,0,0.78,2,0
1425,266,3,0,2,1,1,5,1,2,0,25,22,0.1,1.2,0,0.81,0,0
1425,266,3,0,2,1,1,5,1,2,0,25,22,0.16,0.1,1,0.5,1,1
1425,266,3,0,2,1,1,5,1,2,0,25,22,0.13,0,0,0.78,2,0
1426,266,3,0,2,1,1,5,1,2,0,25,22,0.09,0.6,0,0.71,0,1
1426,266,3,0,2,1,1,5,1,2,0,25,22,0.14,0.3,1,0.48,1,0
1426,266,3,0,2,1,1,5,1,2,0,25,22,0.13,0,0,0.48,2,0
1427,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0.3,0,0.74,0,0
1427,266,3,0,2,1,1,5,1,2,0,25,22,0.12,0.3,1,0.48,1,1
1427,266,3,0,2,1,1,5,1,2,0,25,22,0.08,0,0,0.78,2,0
1428,266,3,0,2,1,1,5,1,2,0,25,22,0.12,0.6,0,0.74,0,0
1428,266,3,0,2,1,1,5,1,2,0,25,22,0.14,0.2,2,0.48,1,1
1428,266,3,0,2,1,1,5,1,2,0,25,22,0.08,0,0,0.48,2,0
1429,266,3,0,2,1,1,5,1,2,0,25,22,0.09,0.3,0,0.74,0,0
1429,266,3,0,2,1,1,5,1,2,0,25,22,0.11,0.1,1,0.5,1,1
1429,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0,0,0.48,2,0
1430,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0.6,0,0.74,0,0
1430,266,3,0,2,1,1,5,1,2,0,25,22,0.16,0.3,2,0.5,1,0
1430,266,3,0,2,1,1,5,1,2,0,25,22,0.1,0,0,0.6,2,1
1431,266,3,0,2,1,1,5,1,2,0,25,22,0.12,0.3,0,0.81,0,0
1431,266,3,0,2,1,1,5,1,2,0,25,22,0.15,0.3,2,0.5,1,1
1431,266,3,0,2,1,1,5,1,2,0,25,22,0.13,0,0,0.48,2,0
1432,269,3,0,3,1,1,1,0,1,0,22,2,0.76,1.2,0,1.22,0,0
1432,269,3,0,3,1,1,1,0,1,0,22,2,0.83,0.3,1,0.45,1,1
1432,269,3,0,3,1,1,1,0,1,0,22,2,0.5,0,0,0.7,2,0
1433,269,3,0,3,1,1,1,0,1,0,22,2,0.57,1.2,0,0.94,0,0
1433,269,3,0,3,1,1,1,0,1,0,22,2,0.65,0.3,2,0.48,1,1
1433,269,3,0,3,1,1,1,0,1,0,22,2,0.4,0,0,0.91,2,0
1434,269,3,0,3,1,1,1,0,1,0,22,2,0.57,1.2,0,1.22,0,0
1434,269,3,0,3,1,1,1,0,1,0,22,2,0.7,0.2,1,0.52,1,1
1434,269,3,0,3,1,1,1,0,1,0,22,2,0.4,0,0,0.56,2,0
1435,269,3,0,3,1,1,1,0,1,0,22,2,0.57,0.6,0,1.03,0,1
1435,269,3,0,3,1,1,1,0,1,0,22,2,0.7,0.1,2,0.52,1,0
1435,269,3,0,3,1,1,1,0,1,0,22,2,0.65,0,0,0.91,2,0
1436,269,3,0,3,1,1,1,0,1,0,22,2,0.63,1.2,0,1.03,0,0
1436,269,3,0,3,1,1,1,0,1,0,22,2,0.71,0.3,2,0.52,1,1
1436,269,3,0,3,1,1,1,0,1,0,22,2,0.65,0,0,0.56,2,0
1437,269,3,0,3,1,1,1,0,1,0,22,2,0.63,0.6,0,0.94,0,0
1437,269,3,0,3,1,1,1,0,1,0,22,2,0.71,0.2,1,0.52,1,1
1437,269,3,0,3,1,1,1,0,1,0,22,2,0.5,0,0,0.91,2,0
1438,269,3,0,3,1,1,1,0,1,0,22,2,0.76,0.6,0,0.94,0,0
1438,269,3,0,3,1,1,1,0,1,0,22,2,0.86,0.1,1,0.48,1,1
1438,269,3,0,3,1,1,1,0,1,0,22,2,0.4,0,0,0.7,2,0
1439,269,3,0,3,1,1,1,0,1,0,22,2,0.63,1.2,0,0.94,0,0
1439,269,3,0,3,1,1,1,0,1,0,22,2,0.76,0.2,2,0.45,1,1
1439,269,3,0,3,1,1,1,0,1,0,22,2,0.65,0,0,0.7,2,0
1440,269,3,0,3,1,1,1,0,1,0,22,2,0.76,0.3,0,1.03,0,0
1440,269,3,0,3,1,1,1,0,1,0,22,2,0.98,0.2,1,0.52,1,1
1440,269,3,0,3,1,1,1,0,1,0,22,2,0.65,0,0,0.7,2,0
1441,273,3,0,3,1,1,3,0,2,0,25,2,0.96,1.2,0,1.66,0,0
1441,273,3,0,3,1,1,3,0,2,0,25,2,1.08,0.2,2,0.9,1,1
1441,273,3,0,3,1,1,3,0,2,0,25,2,0.85,0,0,1.56,2,0
1442,273,3,0,3,1,1,3,0,2,0,25,2,0.96,0.3,0,1.52,0,0
1442,273,3,0,3,1,1,3,0,2,0,25,2,1.03,0.1,2,0.85,1,1
1442,273,3,0,3,1,1,3,0,2,0,25,2,1.1,0,0,1.56,2,0
1443,273,3,0,3,1,1,3,0,2,0,25,2,0.96,0.6,0,1.94,0,0
1443,273,3,0,3,1,1,3,0,2,0,25,2,1.23,0.3,2,0.96,1,1
1443,273,3,0,3,1,1,3,0,2,0,25,2,0.68,0,0,1.56,2,0
1444,273,3,0,3,1,1,3,0,2,0,25,2,0.8,0.3,0,1.52,0,0
1444,273,3,0,3,1,1,3,0,2,0,25,2,1.08,0.2,2,0.9,1,1
1444,273,3,0,3,1,1,3,0,2,0,25,2,0.68,0,0,0.96,2,0
1445,273,3,0,3,1,1,3,0,2,0,25,2,0.72,0.6,0,1.94,0,0
1445,273,3,0,3,1,1,3,0,2,0,25,2,0.86,0.2,2,0.9,1,1
1445,273,3,0,3,1,1,3,0,2,0,25,2,1.1,0,0,1.2,2,0
1446,273,3,0,3,1,1,3,0,2,0,25,2,0.72,1.2,0,1.66,0,0
1446,273,3,0,3,1,1,3,0,2,0,25,2,0.99,0.1,2,0.85,1,1
1446,273,3,0,3,1,1,3,0,2,0,25,2,0.68,0,0,1.2,2,0
1447,273,3,0,3,1,1,3,0,2,0,25,2,0.96,1.2,0,1.52,0,0
1447,273,3,0,3,1,1,3,0,2,0,25,2,1.23,0.1,2,0.96,1,1
1447,273,3,0,3,1,1,3,0,2,0,25,2,0.85,0,0,0.96,2,0
1448,273,3,0,3,1,1,3,0,2,0,25,2,0.72,0.3,0,1.52,0,0
1448,273,3,0,3,1,1,3,0,2,0,25,2,0.9,0.3,2,0.96,1,1
1448,273,3,0,3,1,1,3,0,2,0,25,2,0.85,0,0,1.2,2,0
1449,273,3,0,3,1,1,3,0,2,0,25,2,0.8,0.6,0,1.94,0,0
1449,273,3,0,3,1,1,3,0,2,0,25,2,0.95,0.1,2,0.85,1,1
1449,273,3,0,3,1,1,3,0,2,0,25,2,0.85,0,0,0.96,2,0
1450,274,3,0,3,1,1,3,0,3,0,15,1,0.58,1.2,0,1.16,0,0
1450,274,3,0,3,1,1,3,0,3,0,15,1,0.65,0.3,1,0.46,1,1
1450,274,3,0,3,1,1,3,0,3,0,15,1,0.4,0,0,0.6,2,0
1451,274,3,0,3,1,1,3,0,3,0,15,1,0.43,1.2,0,0.95,0,1
1451,274,3,0,3,1,1,3,0,3,0,15,1,0.5,0.3,2,0.49,1,0
1451,274,3,0,3,1,1,3,0,3,0,15,1,0.32,0,0,0.78,2,0
1452,274,3,0,3,1,1,3,0,3,0,15,1,0.43,1.2,0,1.16,0,0
1452,274,3,0,3,1,1,3,0,3,0,15,1,0.53,0.2,1,0.53,1,0
1452,274,3,0,3,1,1,3,0,3,0,15,1,0.32,0,0,0.48,2,1
1453,274,3,0,3,1,1,3,0,3,0,15,1,0.43,0.6,0,1.02,0,0
1453,274,3,0,3,1,1,3,0,3,0,15,1,0.53,0.1,2,0.53,1,1
1453,274,3,0,3,1,1,3,0,3,0,15,1,0.52,0,0,0.78,2,0
1454,274,3,0,3,1,1,3,0,3,0,15,1,0.48,1.2,0,1.02,0,0
1454,274,3,0,3,1,1,3,0,3,0,15,1,0.53,0.3,2,0.53,1,1
1454,274,3,0,3,1,1,3,0,3,0,15,1,0.52,0,0,0.48,2,0
1455,274,3,0,3,1,1,3,0,3,0,15,1,0.48,0.6,0,0.95,0,0
1455,274,3,0,3,1,1,3,0,3,0,15,1,0.53,0.2,1,0.53,1,0
1455,274,3,0,3,1,1,3,0,3,0,15,1,0.4,0,0,0.78,2,1
1456,274,3,0,3,1,1,3,0,3,0,15,1,0.58,0.6,0,0.95,0,0
1456,274,3,0,3,1,1,3,0,3,0,15,1,0.7,0.1,1,0.49,1,0
1456,274,3,0,3,1,1,3,0,3,0,15,1,0.32,0,0,0.6,2,1
1457,274,3,0,3,1,1,3,0,3,0,15,1,0.48,1.2,0,0.95,0,0
1457,274,3,0,3,1,1,3,0,3,0,15,1,0.58,0.2,2,0.46,1,1
1457,274,3,0,3,1,1,3,0,3,0,15,1,0.52,0,0,0.6,2,0
1458,274,3,0,3,1,1,3,0,3,0,15,1,0.58,0.3,0,1.02,0,1
1458,274,3,0,3,1,1,3,0,3,0,15,1,0.83,0.2,1,0.53,1,0
1458,274,3,0,3,1,1,3,0,3,0,15,1,0.52,0,0,0.6,2,0
1459,276,3,0,3,1,1,5,0,1,0,22,25,0.46,1.2,0,0.6,0,1
1459,276,3,0,3,1,1,5,0,1,0,22,25,0.57,0.2,2,0.36,1,0
1459,276,3,0,3,1,1,5,0,1,0,22,25,0.2,0,0,0.52,2,0
1460,276,3,0,3,1,1,5,0,1,0,22,25,0.46,0.6,0,0.68,0,1
1460,276,3,0,3,1,1,5,0,1,0,22,25,0.65,0.3,2,0.38,1,0
1460,276,3,0,3,1,1,5,0,1,0,22,25,0.16,0,0,0.52,2,0
1461,276,3,0,3,1,1,5,0,1,0,22,25,0.46,0.3,0,0.56,0,1
1461,276,3,0,3,1,1,5,0,1,0,22,25,0.52,0.1,2,0.34,1,0
1461,276,3,0,3,1,1,5,0,1,0,22,25,0.26,0,0,0.52,2,0
1462,276,3,0,3,1,1,5,0,1,0,22,25,0.38,0.3,0,0.56,0,1
1462,276,3,0,3,1,1,5,0,1,0,22,25,0.57,0.2,2,0.36,1,0
1462,276,3,0,3,1,1,5,0,1,0,22,25,0.16,0,0,0.32,2,0
1463,276,3,0,3,1,1,5,0,1,0,22,25,0.34,0.6,0,0.68,0,1
1463,276,3,0,3,1,1,5,0,1,0,22,25,0.4,0.2,2,0.36,1,0
1463,276,3,0,3,1,1,5,0,1,0,22,25,0.26,0,0,0.4,2,0
1464,276,3,0,3,1,1,5,0,1,0,22,25,0.46,1.2,0,0.56,0,1
1464,276,3,0,3,1,1,5,0,1,0,22,25,0.65,0.1,2,0.38,1,0
1464,276,3,0,3,1,1,5,0,1,0,22,25,0.2,0,0,0.32,2,0
1465,276,3,0,3,1,1,5,0,1,0,22,25,0.34,1.2,0,0.6,0,1
1465,276,3,0,3,1,1,5,0,1,0,22,25,0.52,0.1,2,0.34,1,0
1465,276,3,0,3,1,1,5,0,1,0,22,25,0.16,0,0,0.4,2,0
1466,276,3,0,3,1,1,5,0,1,0,22,25,0.38,0.6,0,0.68,0,1
1466,276,3,0,3,1,1,5,0,1,0,22,25,0.48,0.1,2,0.34,1,0
1466,276,3,0,3,1,1,5,0,1,0,22,25,0.2,0,0,0.32,2,0
1467,276,3,0,3,1,1,5,0,1,0,22,25,0.34,0.3,0,0.56,0,1
1467,276,3,0,3,1,1,5,0,1,0,22,25,0.42,0.3,2,0.38,1,0
1467,276,3,0,3,1,1,5,0,1,0,22,25,0.2,0,0,0.4,2,0
1468,278,3,0,3,1,3,4,0,4,0,25,1,1.48,1.2,0,1.97,0,0
1468,278,3,0,3,1,3,4,0,4,0,25,1,1.65,0.2,2,0.68,1,1
1468,278,3,0,3,1,3,4,0,4,0,25,1,1,0,0,2.47,2,0
1469,278,3,0,3,1,3,4,0,4,0,25,1,1.48,0.3,0,1.79,0,0
1469,278,3,0,3,1,3,4,0,4,0,25,1,1.56,0.1,2,0.6,1,1
1469,278,3,0,3,1,3,4,0,4,0,25,1,1.3,0,0,2.47,2,0
1470,278,3,0,3,1,3,4,0,4,0,25,1,1.48,0.6,0,2.33,0,0
1470,278,3,0,3,1,3,4,0,4,0,25,1,1.98,0.3,2,0.78,1,1
1470,278,3,0,3,1,3,4,0,4,0,25,1,0.8,0,0,2.47,2,0
1471,278,3,0,3,1,3,4,0,4,0,25,1,1.23,0.3,0,1.79,0,0
1471,278,3,0,3,1,3,4,0,4,0,25,1,1.72,0.2,2,0.68,1,1
1471,278,3,0,3,1,3,4,0,4,0,25,1,0.8,0,0,1.52,2,0
1472,278,3,0,3,1,3,4,0,4,0,25,1,1.11,0.6,0,2.33,0,0
1472,278,3,0,3,1,3,4,0,4,0,25,1,1.28,0.2,2,0.68,1,1
1472,278,3,0,3,1,3,4,0,4,0,25,1,1.3,0,0,1.9,2,0
1473,278,3,0,3,1,3,4,0,4,0,25,1,1.11,1.2,0,1.97,0,0
1473,278,3,0,3,1,3,4,0,4,0,25,1,1.56,0.1,2,0.6,1,1
1473,278,3,0,3,1,3,4,0,4,0,25,1,0.8,0,0,1.9,2,0
1474,278,3,0,3,1,3,4,0,4,0,25,1,1.48,1.2,0,1.79,0,0
1474,278,3,0,3,1,3,4,0,4,0,25,1,1.98,0.1,2,0.78,1,1
1474,278,3,0,3,1,3,4,0,4,0,25,1,1,0,0,1.52,2,0
1475,278,3,0,3,1,3,4,0,4,0,25,1,1.11,0.3,0,1.79,0,0
1475,278,3,0,3,1,3,4,0,4,0,25,1,1.32,0.3,2,0.78,1,1
1475,278,3,0,3,1,3,4,0,4,0,25,1,1,0,0,1.9,2,0
1476,278,3,0,3,1,3,4,0,4,0,25,1,1.23,0.6,0,2.33,0,0
1476,278,3,0,3,1,3,4,0,4,0,25,1,1.44,0.1,2,0.6,1,1
1476,278,3,0,3,1,3,4,0,4,0,25,1,1,0,0,1.52,2,0
1477,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0.3,0,0.66,0,1
1477,280,3,0,3,1,3,2,0,1,0,25,22,0.52,0.1,2,0.37,1,0
1477,280,3,0,3,1,3,2,0,1,0,25,22,0.28,0,0,0.7,2,0
1478,280,3,0,3,1,3,2,0,1,0,25,22,0.4,0.3,0,0.66,0,1
1478,280,3,0,3,1,3,2,0,1,0,25,22,0.58,0.2,2,0.33,1,0
1478,280,3,0,3,1,3,2,0,1,0,25,22,0.35,0,0,0.91,2,0
1479,280,3,0,3,1,3,2,0,1,0,25,22,0.45,1.2,0,0.66,0,1
1479,280,3,0,3,1,3,2,0,1,0,25,22,0.63,0.1,1,0.35,1,0
1479,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0,0,0.91,2,0
1480,280,3,0,3,1,3,2,0,1,0,25,22,0.4,0.6,0,0.56,0,1
1480,280,3,0,3,1,3,2,0,1,0,25,22,0.58,0.3,1,0.33,1,0
1480,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0,0,0.56,2,0
1481,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0.3,0,0.59,0,1
1481,280,3,0,3,1,3,2,0,1,0,25,22,0.57,0.3,1,0.33,1,0
1481,280,3,0,3,1,3,2,0,1,0,25,22,0.28,0,0,0.91,2,0
1482,280,3,0,3,1,3,2,0,1,0,25,22,0.4,0.3,0,0.59,0,0
1482,280,3,0,3,1,3,2,0,1,0,25,22,0.48,0.1,1,0.35,1,0
1482,280,3,0,3,1,3,2,0,1,0,25,22,0.35,0,0,0.56,2,1
1483,280,3,0,3,1,3,2,0,1,0,25,22,0.54,0.6,0,0.59,0,0
1483,280,3,0,3,1,3,2,0,1,0,25,22,0.63,0.2,2,0.33,1,0
1483,280,3,0,3,1,3,2,0,1,0,25,22,0.28,0,0,0.56,2,1
1484,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0.6,0,0.59,0,0
1484,280,3,0,3,1,3,2,0,1,0,25,22,0.63,0.3,2,0.35,1,0
1484,280,3,0,3,1,3,2,0,1,0,25,22,0.35,0,0,0.7,2,1
1485,280,3,0,3,1,3,2,0,1,0,25,22,0.54,0.3,0,0.66,0,0
1485,280,3,0,3,1,3,2,0,1,0,25,22,0.65,0.3,2,0.35,1,0
1485,280,3,0,3,1,3,2,0,1,0,25,22,0.45,0,0,0.56,2,1
1486,281,3,0,3,1,3,2,0,2,0,22,25,0.44,1.2,0,0.53,0,0
1486,281,3,0,3,1,3,2,0,2,0,22,25,0.5,0.3,1,0.2,1,1
1486,281,3,0,3,1,3,2,0,2,0,22,25,0.3,0,0,0.5,2,0
1487,281,3,0,3,1,3,2,0,2,0,22,25,0.33,1.2,0,0.43,0,0
1487,281,3,0,3,1,3,2,0,2,0,22,25,0.38,0.3,2,0.22,1,1
1487,281,3,0,3,1,3,2,0,2,0,22,25,0.24,0,0,0.65,2,0
1488,281,3,0,3,1,3,2,0,2,0,22,25,0.33,1.2,0,0.53,0,0
1488,281,3,0,3,1,3,2,0,2,0,22,25,0.4,0.2,1,0.24,1,1
1488,281,3,0,3,1,3,2,0,2,0,22,25,0.24,0,0,0.4,2,0
1489,281,3,0,3,1,3,2,0,2,0,22,25,0.33,0.6,0,0.46,0,0
1489,281,3,0,3,1,3,2,0,2,0,22,25,0.4,0.1,2,0.24,1,1
1489,281,3,0,3,1,3,2,0,2,0,22,25,0.39,0,0,0.65,2,0
1490,281,3,0,3,1,3,2,0,2,0,22,25,0.37,1.2,0,0.46,0,0
1490,281,3,0,3,1,3,2,0,2,0,22,25,0.42,0.3,2,0.24,1,1
1490,281,3,0,3,1,3,2,0,2,0,22,25,0.39,0,0,0.4,2,0
1491,281,3,0,3,1,3,2,0,2,0,22,25,0.37,0.6,0,0.43,0,0
1491,281,3,0,3,1,3,2,0,2,0,22,25,0.42,0.2,1,0.24,1,1
1491,281,3,0,3,1,3,2,0,2,0,22,25,0.3,0,0,0.65,2,0
1492,281,3,0,3,1,3,2,0,2,0,22,25,0.44,0.6,0,0.43,0,0
1492,281,3,0,3,1,3,2,0,2,0,22,25,0.53,0.1,1,0.22,1,1
1492,281,3,0,3,1,3,2,0,2,0,22,25,0.24,0,0,0.5,2,0
1493,281,3,0,3,1,3,2,0,2,0,22,25,0.37,1.2,0,0.43,0,0
1493,281,3,0,3,1,3,2,0,2,0,22,25,0.43,0.2,2,0.2,1,1
1493,281,3,0,3,1,3,2,0,2,0,22,25,0.39,0,0,0.5,2,0
1494,281,3,0,3,1,3,2,0,2,0,22,25,0.44,0.3,0,0.46,0,1
1494,281,3,0,3,1,3,2,0,2,0,22,25,0.63,0.2,1,0.24,1,0
1494,281,3,0,3,1,3,2,0,2,0,22,25,0.39,0,0,0.5,2,0
1495,282,3,0,3,1,3,3,0,1,0,23,25,0.68,0.3,0,1.14,0,0
1495,282,3,0,3,1,3,3,0,1,0,23,25,0.76,0.1,2,0.74,1,1
1495,282,3,0,3,1,3,3,0,1,0,23,25,0.4,0,0,0.7,2,0
1496,282,3,0,3,1,3,3,0,1,0,23,25,0.61,0.3,0,1.14,0,0
1496,282,3,0,3,1,3,3,0,1,0,23,25,0.76,0.2,2,0.7,1,1
1496,282,3,0,3,1,3,3,0,1,0,23,25,0.5,0,0,0.91,2,0
1497,282,3,0,3,1,3,3,0,1,0,23,25,0.68,1.2,0,1.14,0,0
1497,282,3,0,3,1,3,3,0,1,0,23,25,0.83,0.1,1,0.72,1,1
1497,282,3,0,3,1,3,3,0,1,0,23,25,0.65,0,0,0.91,2,0
1498,282,3,0,3,1,3,3,0,1,0,23,25,0.61,0.6,0,0.87,0,0
1498,282,3,0,3,1,3,3,0,1,0,23,25,0.76,0.3,1,0.7,1,0
1498,282,3,0,3,1,3,3,0,1,0,23,25,0.65,0,0,0.56,2,1
1499,282,3,0,3,1,3,3,0,1,0,23,25,0.68,0.3,0,0.96,0,0
1499,282,3,0,3,1,3,3,0,1,0,23,25,0.76,0.3,1,0.7,1,0
1499,282,3,0,3,1,3,3,0,1,0,23,25,0.4,0,0,0.91,2,1
1500,282,3,0,3,1,3,3,0,1,0,23,25,0.82,0.6,0,0.96,0,0
1500,282,3,0,3,1,3,3,0,1,0,23,25,0.86,0.2,2,0.7,1,0
1500,282,3,0,3,1,3,3,0,1,0,23,25,0.4,0,0,0.56,2,1
1501,282,3,0,3,1,3,3,0,1,0,23,25,0.61,0.3,0,0.96,0,1
1501,282,3,0,3,1,3,3,0,1,0,23,25,0.68,0.1,1,0.72,1,0
1501,282,3,0,3,1,3,3,0,1,0,23,25,0.5,0,0,0.56,2,0
1502,282,3,0,3,1,3,3,0,1,0,23,25,0.68,0.6,0,0.96,0,0
1502,282,3,0,3,1,3,3,0,1,0,23,25,0.83,0.3,2,0.72,1,0
1502,282,3,0,3,1,3,3,0,1,0,23,25,0.5,0,0,0.7,2,1
1503,282,3,0,3,1,3,3,0,1,0,23,25,0.82,0.3,0,1.14,0,0
1503,282,3,0,3,1,3,3,0,1,0,23,25,0.9,0.3,2,0.72,1,1
1503,282,3,0,3,1,3,3,0,1,0,23,25,0.65,0,0,0.56,2,0
1504,283,3,0,3,1,3,2,0,1,0,1,22,1.3,1.2,0,2.16,0,1
1504,283,3,0,3,1,3,2,0,1,0,1,22,1.49,0.2,2,1.08,1,0
1504,283,3,0,3,1,3,2,0,1,0,1,22,1,0,0,2.21,2,0
1505,283,3,0,3,1,3,2,0,1,0,1,22,1.3,0.3,0,2.02,0,1
1505,283,3,0,3,1,3,2,0,1,0,1,22,1.39,0.1,2,1.02,1,0
1505,283,3,0,3,1,3,2,0,1,0,1,22,1.3,0,0,2.21,2,0
1506,283,3,0,3,1,3,2,0,1,0,1,22,1.3,0.6,0,2.45,0,0
1506,283,3,0,3,1,3,2,0,1,0,1,22,1.72,0.3,2,1.16,1,1
1506,283,3,0,3,1,3,2,0,1,0,1,22,0.8,0,0,2.21,2,0
1507,283,3,0,3,1,3,2,0,1,0,1,22,1.08,0.3,0,2.02,0,0
1507,283,3,0,3,1,3,2,0,1,0,1,22,1.49,0.2,2,1.08,1,1
1507,283,3,0,3,1,3,2,0,1,0,1,22,0.8,0,0,1.36,2,0
1508,283,3,0,3,1,3,2,0,1,0,1,22,0.97,0.6,0,2.45,0,0
1508,283,3,0,3,1,3,2,0,1,0,1,22,1.14,0.2,2,1.08,1,1
1508,283,3,0,3,1,3,2,0,1,0,1,22,1.3,0,0,1.7,2,0
1509,283,3,0,3,1,3,2,0,1,0,1,22,0.97,1.2,0,2.16,0,1
1509,283,3,0,3,1,3,2,0,1,0,1,22,1.39,0.1,2,1.02,1,0
1509,283,3,0,3,1,3,2,0,1,0,1,22,0.8,0,0,1.7,2,0
1510,283,3,0,3,1,3,2,0,1,0,1,22,1.3,1.2,0,2.02,0,0
1510,283,3,0,3,1,3,2,0,1,0,1,22,1.72,0.1,2,1.16,1,0
1510,283,3,0,3,1,3,2,0,1,0,1,22,1,0,0,1.36,2,1
1511,283,3,0,3,1,3,2,0,1,0,1,22,0.97,0.3,0,2.02,0,0
1511,283,3,0,3,1,3,2,0,1,0,1,22,1.23,0.3,2,1.16,1,1
1511,283,3,0,3,1,3,2,0,1,0,1,22,1,0,0,1.7,2,0
1512,283,3,0,3,1,3,2,0,1,0,1,22,1.08,0.6,0,2.45,0,0
1512,283,3,0,3,1,3,2,0,1,0,1,22,1.28,0.1,2,1.02,1,1
1512,283,3,0,3,1,3,2,0,1,0,1,22,1,0,0,1.36,2,0
1513,285,3,0,4,1,0,1,0,4,0,23,25,0.52,1.2,0,1.6,0,0
1513,285,3,0,4,1,0,1,0,4,0,23,25,0.55,0.2,2,1.36,1,1
1513,285,3,0,4,1,0,1,0,4,0,23,25,0.3,0,0,1.95,2,0
1514,285,3,0,4,1,0,1,0,4,0,23,25,0.52,0.6,0,1.8,0,0
1514,285,3,0,4,1,0,1,0,4,0,23,25,0.59,0.3,2,1.38,1,1
1514,285,3,0,4,1,0,1,0,4,0,23,25,0.24,0,0,1.95,2,0
1515,285,3,0,4,1,0,1,0,4,0,23,25,0.52,0.3,0,1.5,0,0
1515,285,3,0,4,1,0,1,0,4,0,23,25,0.54,0.1,2,1.34,1,1
1515,285,3,0,4,1,0,1,0,4,0,23,25,0.39,0,0,1.95,2,0
1516,285,3,0,4,1,0,1,0,4,0,23,25,0.43,0.3,0,1.5,0,0
1516,285,3,0,4,1,0,1,0,4,0,23,25,0.52,0.2,2,1.36,1,1
1516,285,3,0,4,1,0,1,0,4,0,23,25,0.24,0,0,1.2,2,0
1517,285,3,0,4,1,0,1,0,4,0,23,25,0.39,0.6,0,1.8,0,0
1517,285,3,0,4,1,0,1,0,4,0,23,25,0.42,0.2,2,1.36,1,1
1517,285,3,0,4,1,0,1,0,4,0,23,25,0.39,0,0,1.5,2,0
1518,285,3,0,4,1,0,1,0,4,0,23,25,0.52,1.2,0,1.5,0,0
1518,285,3,0,4,1,0,1,0,4,0,23,25,0.59,0.1,2,1.38,1,1
1518,285,3,0,4,1,0,1,0,4,0,23,25,0.3,0,0,1.2,2,0
1519,285,3,0,4,1,0,1,0,4,0,23,25,0.39,1.2,0,1.6,0,0
1519,285,3,0,4,1,0,1,0,4,0,23,25,0.48,0.1,2,1.34,1,1
1519,285,3,0,4,1,0,1,0,4,0,23,25,0.24,0,0,1.5,2,0
1520,285,3,0,4,1,0,1,0,4,0,23,25,0.43,0.6,0,1.8,0,0
1520,285,3,0,4,1,0,1,0,4,0,23,25,0.48,0.1,2,1.34,1,1
1520,285,3,0,4,1,0,1,0,4,0,23,25,0.3,0,0,1.2,2,0
