chid,alt,match,x1,x2,x3,s11,s12,s13,s21,s22,s23,o11,o12,o13,o14,e11,e12,e13,e21,e22,e23,flag
3686,2,1,10,16,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3687,1,1,5,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3687,2,0,4,19,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3688,1,1,15,5,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3688,2,0,11,18,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3689,1,1,5,4,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
3689,2,0,4,16,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
3690,1,1,14,5,2.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
3690,2,0,12,14,2.75,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
3692,1,1,17,5,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,tr
3692,2,0,12,19,2.75,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,tr
3693,1,1,20,5,1.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
3693,2,0,16,15,3.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
3695,1,0,9,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3695,2,1,7,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3696,1,1,6,4,1.5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
3696,2,0,4,14,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
3697,1,0,7,5,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
3697,2,1,5,14,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
3698,1,0,5,7,1.5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,tr
3698,2,1,3,12,2.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,tr
3699,1,1,12,4,1.5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,tr
3699,2,0,9,18,2.75,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,tr
3700,1,1,11,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3700,2,0,9,17,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3702,1,1,5,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3702,2,0,4,15,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3703,1,1,6,5,1.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
3703,2,0,3,14,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
3704,1,1,18,5,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
3704,2,0,10,16,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
3705,1,0,8,6,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3705,2,1,8,14,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3706,1,1,10,7,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3706,2,0,9,15,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3708,1,0,9,5,1.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3708,2,1,6,15,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3710,1,1,13,6,2.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,tr
3710,2,0,10,13,2.75,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,tr
3712,1,0,6,5,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
3712,2,1,5,14,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
3716,1,1,9,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3716,2,0,11,16,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3717,1,0,28,4,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3717,2,1,21,13,3.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3718,1,0,34,5,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
3718,2,1,23,13,4.25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
3719,1,1,9,4,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
3719,2,0,8,13,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
3720,1,0,11,5,1.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,tr
3720,2,1,10,13,2.75,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,tr
3721,1,1,11,7,1.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3721,2,0,11,17,2.75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3722,1,0,42,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
3722,2,1,27,17,4.25,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
3723,1,1,6,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3723,2,0,5,17,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3724,1,1,10,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3724,2,0,8,17,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3725,1,0,17,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3725,2,1,13,14,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3726,1,1,6,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3726,2,0,7,12,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3727,1,0,3,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3727,2,1,4,12,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3728,1,0,4,6,1.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3728,2,1,4,14,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3729,1,0,9,7,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3729,2,1,6,16,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3730,1,0,31,6,1.5,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,tr
3730,2,1,15,11,3.5,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,tr
3731,1,0,5,4,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3731,2,1,4,16,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3732,1,0,8,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3732,2,1,6,12,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3733,1,1,12,4,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
3733,2,0,13,16,2.75,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
3735,1,0,22,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3735,2,1,15,17,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3736,1,1,4,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3736,2,0,4,15,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3737,1,0,10,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3737,2,1,9,17,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3738,1,0,11,7,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3738,2,1,12,14,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3739,1,0,5,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3739,2,1,4,16,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3740,1,0,7,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3740,2,1,7,16,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3741,1,1,5,5,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3741,2,0,3,15,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3742,1,0,5,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3742,2,1,5,13,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3743,1,1,7,4,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
3743,2,0,5,18,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
3744,1,1,4,5,1.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
3744,2,0,4,17,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
3745,1,1,8,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3745,2,0,5,16,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3746,1,1,9,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3746,2,0,6,17,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3747,1,0,14,6,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3747,2,1,8,14,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3748,1,1,5,5,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3748,2,0,4,17,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3749,1,1,10,5,1.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
3749,2,0,5,16,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
3750,1,1,6,5,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3750,2,0,5,14,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3751,1,1,7,5,1.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
3751,2,0,4,16,2.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
3752,1,0,3,6,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,tr
3752,2,1,3,13,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,tr
3753,1,1,11,5,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,tr
3753,2,0,12,19,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,tr
3754,1,1,5,5,1.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3754,2,0,5,12,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3755,1,0,6,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3755,2,1,4,17,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3756,1,0,21,4,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
3756,2,1,17,17,3.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
3757,1,1,18,3,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
3757,2,0,15,17,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
3758,1,1,10,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3758,2,0,8,17,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3759,1,0,8,4,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3759,2,1,7,10,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3760,1,0,12,6,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3760,2,1,9,15,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3762,1,0,22,4,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3762,2,1,12,14,2.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3763,1,0,16,3,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3763,2,1,8,15,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3764,1,0,7,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3764,2,1,6,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3766,1,1,6,6,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3766,2,0,3,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3767,1,1,7,5,1.5,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,tr
3767,2,0,8,15,2.75,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,tr
3768,1,0,19,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
3768,2,1,11,15,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
3769,1,0,6,4,1.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3769,2,1,6,11,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3770,1,1,6,4,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3770,2,0,4,19,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3771,1,0,12,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3771,2,1,7,17,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3772,1,1,10,5,1.5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
3772,2,0,9,14,2.75,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
3773,1,1,21,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
3773,2,0,22,16,3.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
3774,1,0,6,6,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3774,2,1,5,12,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3775,1,0,5,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3775,2,1,3,18,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3776,1,1,12,5,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
3776,2,0,8,16,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
3777,1,0,22,5,1.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3777,2,1,12,15,2.75,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3778,1,0,5,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3778,2,1,4,15,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3779,1,1,8,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
3779,2,0,5,18,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
3780,1,0,12,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3780,2,1,11,15,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3782,1,1,22,6,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3782,2,0,17,17,2.75,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3783,1,0,10,6,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3783,2,1,8,18,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3784,1,1,9,4,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3784,2,0,6,14,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3785,1,0,13,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3785,2,1,8,14,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3786,1,0,20,4,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
3786,2,1,13,17,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
3787,1,1,15,5,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3787,2,0,13,17,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3789,1,0,4,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3789,2,1,3,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3791,1,0,8,6,1.5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
3791,2,1,5,14,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
3792,1,0,6,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3792,2,1,4,13,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3793,1,0,27,5,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3793,2,1,16,16,3.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3794,1,1,13,4,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3794,2,0,13,12,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
3795,1,0,5,7,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3795,2,1,6,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3797,1,0,8,6,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3797,2,1,6,16,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3798,1,0,18,7,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3798,2,1,9,16,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3800,1,0,5,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
3800,2,1,5,14,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
3801,1,0,21,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3801,2,1,14,17,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3802,1,0,7,5,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
3802,2,1,5,13,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
3803,1,0,8,4,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3803,2,1,6,14,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
3804,1,0,9,5,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3804,2,1,7,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3806,1,0,23,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3806,2,1,16,17,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3807,1,1,27,4,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
3807,2,0,19,17,3.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
3811,1,1,21,5,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3811,2,0,15,18,2.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3813,1,0,14,2,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3813,2,1,8,17,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3814,1,0,13,5,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3814,2,1,13,14,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
3816,1,1,7,6,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3816,2,0,5,13,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3818,1,0,14,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3818,2,1,10,13,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3819,1,1,15,4,1.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3819,2,0,10,14,2.75,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
3820,1,1,4,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3820,2,0,5,19,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3821,1,0,12,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3821,2,1,6,16,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3822,1,1,5,4,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3822,2,0,3,17,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3823,1,0,9,6,1.5,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3823,2,1,7,12,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,tr
3824,1,0,2,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3824,2,1,3,14,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3825,1,0,21,5,1.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3825,2,1,13,15,2.75,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3827,1,0,20,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3827,2,1,15,15,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3828,1,1,12,5,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3828,2,0,12,16,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
3829,1,1,11,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3829,2,0,15,15,2.75,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3830,1,1,7,3,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3830,2,0,7,16,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3831,1,0,30,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3831,2,1,22,17,3.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
3833,1,0,5,6,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3833,2,1,3,13,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
3834,1,1,6,4,1.5,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,tr
3834,2,0,3,18,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,tr
3835,1,0,7,3,1.5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,tr
3835,2,1,5,16,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,tr
3836,1,1,11,4,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3836,2,0,11,12,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
3837,1,0,11,4,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3837,2,1,11,15,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
3838,1,1,6,5,1.5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3838,2,0,4,18,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,tr
3839,1,0,11,4,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3839,2,1,6,17,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
3840,1,1,14,5,1.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,tr
3840,2,0,10,19,2.75,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,tr
3841,1,0,10,4,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3841,2,1,7,15,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
3842,1,1,18,4,1.5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
3842,2,0,12,17,2.75,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
3844,1,0,8,6,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
3844,2,1,5,16,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
3846,1,0,6,5,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
3846,2,1,4,14,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
3847,1,0,18,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3847,2,1,9,18,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
3848,1,0,8,3,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3848,2,1,4,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3849,1,1,25,6,1.5,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,tr
3849,2,0,14,14,2.75,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,tr
3850,1,1,10,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3850,2,0,9,14,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3851,1,1,7,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3851,2,0,3,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
3853,1,0,18,6,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3853,2,1,11,12,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
3854,1,0,6,7,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
